isbn13,isbn10,aladin_item_id,title,author,publisher,pub_date,category_id,category_name,price_standard,price_sales,cover_url,description,active,discontinue_mode,discontinue_reason,discontinue_at,discontinue_by,reactivated_at,expected_soldout_at,source,created_at,updated_at
9792529858569,,,Ipsum est velit in.,손승현,(유) 브레인그룹,2016-07-25,105,국내도서>과학>자연과학,36500,30762,https://example.com/covers/9792529858569.jpg,Illum explicabo praesentium iusto alias qui voluptate.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791534332491,,,Incidunt delectus iure.,양영호,주식회사 제나하나유통,2022-05-01,104,국내도서>과학>자연과학,33500,29949,https://example.com/covers/9791534332491.jpg,Eum amet fuga iure ab facilis beatae minus iure perferendis.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9798335061582,,,Error voluptates sequi nostrum totam nulla.,최순옥,(유) 발해씨앤씨전자,2020-05-01,106,국내도서>아동>어린이,11000,10267,https://example.com/covers/9798335061582.jpg,Error ex ea temporibus unde quia esse ducimus asperiores tempore.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793342337200,,,Commodi necessitatibus nobis doloribus non rerum velit ea.,이은경,유한회사 모두가야플랫폼,2023-03-21,101,국내도서>자기계발,28000,23651,https://example.com/covers/9793342337200.jpg,Cupiditate dolore nihil magnam consectetur quam quam dolor nemo repellendus odit sunt nesciunt ut aut.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9790333997719,,,Aut ab tempora.,김정순,유한회사 가온출판,2017-06-21,106,국내도서>소설/시/희곡>한국소설,26000,21983,https://example.com/covers/9790333997719.jpg,Error sed expedita enim quae impedit excepturi reiciendis consequatur quod alias ab.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793189397498,,,Eius inventore esse ut.,강영호,주식회사 한빛엔지니어링,2016-09-02,101,국내도서>자기계발,9000,8417,https://example.com/covers/9793189397498.jpg,Consequatur beatae quasi itaque similique sint minus nisi.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799704694721,,,Ex excepturi perspiciatis iusto.,노현우,주식회사 고구려솔루션,2020-07-24,103,국내도서>자기계발,19500,16749,https://example.com/covers/9799704694721.jpg,Mollitia deleniti possimus id dolore asperiores vel mollitia aliquid dignissimos tempora deleniti.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9798847127059,,,Culpa perferendis consequatur similique deserunt.,김승민,(주) 가야,2020-10-08,102,국내도서>경제경영>경영전략,37500,31069,https://example.com/covers/9798847127059.jpg,Doloremque iste neque magnam possimus reiciendis id reprehenderit rerum adipisci recusandae.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797582313345,,,Quae tempore necessitatibus eligendi.,성민서,(주) 코리아,2017-09-25,105,국내도서>과학>자연과학,25000,20834,https://example.com/covers/9797582313345.jpg,Ipsa enim iure deleniti alias dignissimos et culpa modi recusandae facilis aliquid cum nam.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792523622920,,,In excepturi ipsum excepturi.,유민지,주식회사 유니온바이오,2019-01-01,105,국내도서>과학>자연과학,19000,17505,https://example.com/covers/9792523622920.jpg,Recusandae ab accusamus ex nemo autem dignissimos ab accusantium deserunt illum ipsam quasi commodi tempore quos.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797452455571,,,Ut ab sequi consequuntur laboriosam nostrum.,이하윤,주식회사 미래연구소,2021-12-01,104,국내도서>소설/시/희곡>한국소설,18500,17003,https://example.com/covers/9797452455571.jpg,Animi velit cupiditate doloremque neque quo repellendus cupiditate adipisci earum.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795274033441,,,Aperiam.,이도윤,(주) 고려,2022-09-20,104,국내도서>과학>자연과학,35500,30613,https://example.com/covers/9795274033441.jpg,Quaerat vero optio consequatur amet fuga ipsa soluta impedit rerum optio molestias quas vero.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793987411327,,,Odit porro eum ea autem ratione nobis.,유명숙,주식회사 이노에코바이오,2021-01-22,101,국내도서>자기계발,19000,16543,https://example.com/covers/9793987411327.jpg,Occaecati excepturi sit aperiam culpa nisi rem nesciunt porro harum quis eligendi ducimus magni.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799960105481,,,Veniam laborum occaecati.,황도현,(주) 글로벌기획,2025-01-31,104,국내도서>경제경영>경영전략,20500,19157,https://example.com/covers/9799960105481.jpg,Voluptatem blanditiis itaque maiores doloremque expedita porro impedit.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796229493815,,,Amet totam voluptate asperiores sequi.,박정자,주식회사 종합,2019-11-28,105,국내도서>자기계발,23000,19639,https://example.com/covers/9796229493815.jpg,Explicabo nesciunt nulla dolorum explicabo nisi quasi tempore autem.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792155732578,,,Cupiditate consequuntur.,이상훈,유한회사 넥스트반도체,2022-08-05,102,국내도서>자기계발,16000,15140,https://example.com/covers/9792155732578.jpg,Facere enim corporis fugiat fugiat eum repellat.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9790216667081,,,Soluta fugit vero tenetur qui.,박병철,(유) 백제에코개발공사,2026-02-23,105,국내도서>과학>자연과학,10500,9969,https://example.com/covers/9790216667081.jpg,Magnam maxime magni neque ex earum accusantium cumque similique nostrum fugiat.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797495119188,,,Placeat architecto quisquam et ratione ipsum ducimus.,김영자,주식회사 네오,2024-07-21,105,국내도서>소설/시/희곡>한국소설,33500,29969,https://example.com/covers/9797495119188.jpg,Qui impedit eaque iste libero eum cupiditate tenetur necessitatibus accusantium aspernatur id molestiae consequuntur non adipisci.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793164772517,,,Nemo unde corrupti enim architecto unde.,황서윤,(유) 보람은행,2022-07-09,104,국내도서>아동>어린이,14500,13362,https://example.com/covers/9793164772517.jpg,Ipsa iure quam culpa illum repudiandae quam optio veritatis aliquam.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796940960030,,,Asperiores optio numquam.,장성현,주식회사 한강네트워크,2023-06-05,102,국내도서>아동>어린이,19000,17246,https://example.com/covers/9796940960030.jpg,Omnis quis aliquam earum modi sed provident culpa reprehenderit assumenda.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793959232349,,,Consequatur.,김명자,(유) 윈드,2020-05-07,105,국내도서>소설/시/희곡>한국소설,14500,13359,https://example.com/covers/9793959232349.jpg,Quae modi sit molestiae modi voluptatibus error ab.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795533342642,,,Autem eveniet nam animi est.,김준영,(주) 시너지보안,2026-01-09,102,국내도서>과학>자연과학,16000,13376,https://example.com/covers/9795533342642.jpg,Unde totam libero odit laboriosam rerum maxime quod vero odit eligendi sit quibusdam quod blanditiis.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793607763362,,,Quam dolor.,김민서,주식회사 넥스트고구려뷰티,2024-05-13,105,국내도서>아동>어린이,27500,25140,https://example.com/covers/9793607763362.jpg,Accusantium porro aliquid cum ducimus dolor voluptate eligendi laborum.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791795563313,,,Totam necessitatibus similique sint at.,박지은,(유) 제나하나플랫폼,2020-12-20,103,국내도서>아동>어린이,34500,28792,https://example.com/covers/9791795563313.jpg,Officiis maiores dicta quasi accusantium dolor inventore illum.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796615541649,,,Voluptatibus.,김진우,주식회사 이노,2019-01-13,106,국내도서>과학>자연과학,16000,14941,https://example.com/covers/9796615541649.jpg,Deserunt id sit a occaecati eveniet debitis doloribus minus doloremque quae vel.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795023290286,,,Porro unde sapiente nulla optio natus.,김영숙,유한회사 네오,2017-10-12,101,국내도서>소설/시/희곡>한국소설,13500,12116,https://example.com/covers/9795023290286.jpg,Quidem ut similique debitis nam suscipit sunt magnam tempora perferendis sunt dignissimos repellendus illum.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795962622827,,,Magni odio.,차하은,주식회사 신라우리네트워크,2022-03-27,101,국내도서>경제경영>경영전략,32500,26776,https://example.com/covers/9795962622827.jpg,Inventore esse quod a asperiores culpa magni culpa tempore quaerat.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795495005074,,,Aut molestiae magni.,이서연,(주) 유니온,2025-10-22,105,국내도서>과학>자연과학,10000,9191,https://example.com/covers/9795495005074.jpg,Eveniet vel qui praesentium illo tempore laudantium atque aliquam quidem quam repudiandae cumque odio.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791053161176,,,Minima sequi repellendus dolorum asperiores consectetur non.,김하은,(주) 비전,2021-05-23,102,국내도서>아동>어린이,23500,21742,https://example.com/covers/9791053161176.jpg,In sequi officia molestiae error optio debitis perferendis voluptatibus reprehenderit corrupti hic fuga veritatis id fugit.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794258591779,,,Nostrum explicabo.,김예원,주식회사 브레인보람센터,2024-12-01,102,국내도서>아동>어린이,32500,27198,https://example.com/covers/9794258591779.jpg,Earum ipsa odio quisquam qui suscipit neque non ipsam occaecati consequuntur nulla in voluptates esse quisquam.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791649133426,,,Nulla laborum natus mollitia nisi.,장상훈,(유) 신라미래기술,2022-08-23,106,국내도서>과학>자연과학,32000,29020,https://example.com/covers/9791649133426.jpg,Deserunt non magnam esse illum doloribus saepe maxime occaecati dignissimos quasi modi modi voluptatum eos.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794256529064,,,Modi eaque et recusandae.,윤준서,(유) 네오네트웍스,2024-04-14,101,국내도서>경제경영>경영전략,29000,26172,https://example.com/covers/9794256529064.jpg,Cum consequuntur itaque id enim nobis aperiam.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9790977539672,,,Debitis modi dolorum maxime quo a soluta.,김정숙,(유) 원더신문,2023-05-20,105,국내도서>과학>자연과학,15500,12947,https://example.com/covers/9790977539672.jpg,Mollitia nulla qui ea sequi voluptatum mollitia impedit sint accusamus unde ipsum fuga accusamus a.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795524578715,,,Perspiciatis quam quis.,최준호,(유) 코리아,2023-05-20,101,국내도서>인문학>철학,30000,26263,https://example.com/covers/9795524578715.jpg,Accusantium voluptas facere eos nam quisquam deleniti ipsa molestiae sapiente.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793711842540,,,Inventore necessitatibus magnam laboriosam quam.,김영수,(주) 가야글로벌상사,2025-05-26,105,국내도서>경제경영>경영전략,23000,20048,https://example.com/covers/9793711842540.jpg,Fuga porro aliquid earum eos veniam dolorum nobis vel hic earum exercitationem in.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793035892986,,,Repellendus fugiat error aliquam consequuntur quod.,백우진,유한회사 글로벌보람전자,2022-04-06,105,국내도서>경제경영>경영전략,25500,23209,https://example.com/covers/9793035892986.jpg,Delectus sequi commodi ab doloremque ut officia eos recusandae.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791293289630,,,Libero laboriosam harum molestiae.,이은서,유한회사 보람,2023-01-02,104,국내도서>아동>어린이,17500,16561,https://example.com/covers/9791293289630.jpg,Atque reprehenderit doloremque dolore ab rerum voluptas enim quas.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794014843999,,,Aut praesentium similique nisi.,김민수,(주) 고구려출판,2024-10-03,102,국내도서>과학>자연과학,11000,10196,https://example.com/covers/9794014843999.jpg,Unde odit odio iure culpa quo modi molestias doloribus expedita.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796693351345,,,Quae eum.,김정남,(유) 글로벌에너지,2018-03-10,106,국내도서>아동>어린이,13000,12255,https://example.com/covers/9796693351345.jpg,Illo voluptate eveniet fuga assumenda architecto excepturi amet.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794501848193,,,Facilis nobis ea.,이상현,주식회사 비전나루신문,2022-12-24,101,국내도서>아동>어린이,24000,21997,https://example.com/covers/9794501848193.jpg,Soluta quasi sequi eos rerum sapiente blanditiis neque praesentium voluptatem itaque ea sed.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795406417699,,,Dicta ex laborum modi dolore commodi.,김주원,주식회사 마음,2017-10-28,103,국내도서>경제경영>경영전략,14000,12431,https://example.com/covers/9795406417699.jpg,Ullam voluptatem incidunt alias labore modi cupiditate totam architecto recusandae laboriosam labore ab repudiandae ipsa.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799537660146,,,Placeat et commodi porro.,류상철,주식회사 원더윈드금고,2019-02-24,105,국내도서>인문학>철학,35500,31046,https://example.com/covers/9799537660146.jpg,Maiores sint explicabo placeat deleniti eius fugit assumenda.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791739739644,,,Ipsam fugiat cum repellat nihil aperiam.,김승민,(유) 시너지,2020-01-16,105,국내도서>아동>어린이,12000,10426,https://example.com/covers/9791739739644.jpg,Recusandae ea temporibus amet nesciunt nesciunt adipisci alias aliquid nisi excepturi dolorem accusantium temporibus rerum placeat.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799191911356,,,Cum provident molestiae illum minima temporibus.,이서준,(유) 중앙,2021-08-07,104,국내도서>자기계발,27500,25210,https://example.com/covers/9799191911356.jpg,Quam nesciunt ipsa natus soluta reprehenderit suscipit eveniet quae expedita maxime veniam quia sapiente amet corporis.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797980660393,,,Quia iure molestiae optio.,강명자,(유) 유니온항공,2025-03-22,103,국내도서>과학>자연과학,14500,13401,https://example.com/covers/9797980660393.jpg,Odit tenetur iste aspernatur accusamus eveniet neque error vitae unde.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794555347055,,,Ratione recusandae.,박준호,유한회사 유니온,2017-09-16,102,국내도서>경제경영>경영전략,23500,20976,https://example.com/covers/9794555347055.jpg,Assumenda quas odit distinctio magnam quibusdam sed beatae.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796527155989,,,Neque non.,전미경,(주) 가야한빛반도체,2017-01-13,103,국내도서>소설/시/희곡>한국소설,32500,30512,https://example.com/covers/9796527155989.jpg,Ipsum neque fuga corporis similique unde nesciunt dolore.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799726347551,,,At repudiandae est magnam.,권예은,(주) 코어,2017-11-12,102,국내도서>경제경영>경영전략,34500,29737,https://example.com/covers/9799726347551.jpg,Deserunt perferendis accusantium quia commodi dolores nesciunt ab vero minus sequi voluptates.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9798848826913,,,Deleniti.,이미영,유한회사 가온,2018-05-08,105,국내도서>자기계발,15000,13089,https://example.com/covers/9798848826913.jpg,Animi minus repudiandae reiciendis sequi quaerat aliquam eveniet sunt error quaerat dignissimos architecto exercitationem possimus.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9798562614995,,,Libero fugiat illo.,김정순,유한회사 제나,2021-05-14,101,국내도서>경제경영>경영전략,11500,10249,https://example.com/covers/9798562614995.jpg,Distinctio doloribus nulla provident occaecati molestias voluptate voluptate sapiente inventore.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793333732045,,,Odio eos pariatur assumenda ex harum.,최영호,(유) 글로벌국민유통,2020-11-28,104,국내도서>과학>자연과학,16500,14723,https://example.com/covers/9793333732045.jpg,Doloribus vero nostrum optio saepe tenetur iusto delectus adipisci culpa nisi.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9798969645462,,,Illum exercitationem dolorum.,김준서,(주) 한가람푸른자동차,2022-09-27,105,국내도서>인문학>철학,20500,17015,https://example.com/covers/9798969645462.jpg,Alias autem voluptatum iure veniam odio dignissimos modi.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793892187850,,,Illum eaque.,차경희,(주) 글로벌,2018-04-03,103,국내도서>자기계발,12000,10935,https://example.com/covers/9793892187850.jpg,Voluptatem ab consequuntur in in ut magni aut odio perspiciatis iste minus neque nihil.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799079779610,,,Unde nemo nemo aliquid libero.,권지훈,(주) 제나,2021-04-20,105,국내도서>자기계발,14000,11584,https://example.com/covers/9799079779610.jpg,Cupiditate modi similique vel magni quisquam sit quidem expedita.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792151494098,,,Rerum quisquam.,손미정,(주) 우리미래뷰티,2021-11-19,102,국내도서>자기계발,24500,21529,https://example.com/covers/9792151494098.jpg,Odit incidunt mollitia nam blanditiis autem fugit.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795398628950,,,Quod quisquam alias esse dignissimos.,박명자,주식회사 인포원더정보통신,2025-09-26,106,국내도서>인문학>철학,36500,32717,https://example.com/covers/9795398628950.jpg,Vitae dolore doloremque illo quis ipsum repudiandae atque quaerat non numquam beatae.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796233922073,,,Deserunt repudiandae sit voluptas.,김민수,주식회사 가온모두기술,2025-05-01,101,국내도서>과학>자연과학,32000,28627,https://example.com/covers/9796233922073.jpg,Similique doloremque assumenda alias officiis ipsum consequatur eaque eius.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796725214525,,,Animi porro.,홍수민,주식회사 네오,2020-09-22,101,국내도서>경제경영>경영전략,31500,26896,https://example.com/covers/9796725214525.jpg,Fuga quos saepe officia animi laboriosam nulla atque odio corporis quibusdam.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791571840904,,,Veritatis adipisci quas nam corrupti.,김진우,주식회사 넥스트넥스트연구소,2025-04-04,102,국내도서>소설/시/희곡>한국소설,26500,25049,https://example.com/covers/9791571840904.jpg,Voluptatibus sapiente recusandae delectus accusamus rerum possimus perferendis.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796409951234,,,In autem repudiandae amet.,이시우,유한회사 라온,2024-04-16,105,국내도서>경제경영>경영전략,29000,27458,https://example.com/covers/9796409951234.jpg,Labore corrupti id possimus cumque vel corrupti.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799592728270,,,Aliquid.,황서현,주식회사 고구려제나연구소,2020-04-20,101,국내도서>인문학>철학,9500,8944,https://example.com/covers/9799592728270.jpg,Illum molestiae adipisci excepturi labore est animi libero consequatur veritatis.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799821739299,,,Vitae ad itaque nostrum at quibusdam alias.,김민석,유한회사 제나,2017-01-01,104,국내도서>과학>자연과학,19500,18383,https://example.com/covers/9799821739299.jpg,Quia labore asperiores harum consequuntur blanditiis rem.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793523736051,,,Et ullam quo quia recusandae.,김민지,유한회사 가람제조,2025-03-22,105,국내도서>소설/시/희곡>한국소설,10500,9515,https://example.com/covers/9793523736051.jpg,Esse illum voluptatem corporis dolorem error sequi ut consectetur facere at.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9798868345272,,,Accusamus exercitationem dolor nesciunt.,김지민,(주) 조선,2019-04-22,104,국내도서>과학>자연과학,33000,28926,https://example.com/covers/9798868345272.jpg,Esse reprehenderit reiciendis labore debitis nulla dignissimos delectus odit explicabo atque.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791587964748,,,Optio.,윤예준,(주) 푸른글로벌시스템,2020-05-31,101,국내도서>경제경영>경영전략,33500,31593,https://example.com/covers/9791587964748.jpg,Repudiandae facere molestiae beatae alias autem nemo beatae veritatis modi ullam at.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799825080045,,,Molestiae illo quidem eligendi.,박영순,유한회사 윈드푸른자동차,2020-04-19,101,국내도서>자기계발,21000,19605,https://example.com/covers/9799825080045.jpg,Distinctio fugit animi ab minima est ea maiores dolorem.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9792850317230,,,Voluptate voluptate.,김성민,주식회사 고려,2018-04-28,102,국내도서>과학>자연과학,31500,26676,https://example.com/covers/9792850317230.jpg,Error amet necessitatibus quas minus reprehenderit tempora voluptate hic vitae numquam rerum quos.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796314035265,,,Eius eaque ipsa.,하영일,주식회사 제나플랫폼,2016-12-07,104,국내도서>소설/시/희곡>한국소설,35000,29409,https://example.com/covers/9796314035265.jpg,Et inventore corporis sequi cumque voluptatum dicta quas placeat quia sint facere eveniet.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9794694346063,,,Quis a accusantium molestias.,안정호,유한회사 마음조선네트웍스,2023-03-18,102,국내도서>과학>자연과학,35000,29853,https://example.com/covers/9794694346063.jpg,A maiores nemo quod voluptatum commodi blanditiis reiciendis ad veritatis sed fugit quidem occaecati reprehenderit consequuntur.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9790723111275,,,Dicta itaque rerum perferendis veniam neque itaque.,김경숙,(유) 백제,2022-08-29,102,국내도서>자기계발,11000,9386,https://example.com/covers/9790723111275.jpg,Voluptates veritatis velit sint molestias laboriosam ducimus doloribus amet ullam repellendus voluptas maiores placeat dolorum.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9796484494114,,,Consequatur.,김영희,(주) 보람기획,2020-02-09,104,국내도서>경제경영>경영전략,21500,17985,https://example.com/covers/9796484494114.jpg,Nam fuga ea magnam quis vitae est voluptate deleniti ea sed accusamus facilis eum dolores impedit.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791306211368,,,Ipsum fugiat nemo.,이춘자,유한회사 아름에코바이오,2018-01-18,102,국내도서>과학>자연과학,28500,25581,https://example.com/covers/9791306211368.jpg,Atque mollitia eaque officia accusamus consequuntur quo.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793350902544,,,Porro corrupti consequuntur.,박지훈,(주) 나루신라바이오,2024-01-30,106,국내도서>소설/시/희곡>한국소설,14500,12627,https://example.com/covers/9793350902544.jpg,Minus magnam architecto ea eveniet consequatur dolorem.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9793235707134,,,Odio deserunt est veritatis.,지건우,(주) 네오중앙네트워크,2020-02-01,102,국내도서>경제경영>경영전략,28000,24951,https://example.com/covers/9793235707134.jpg,Veniam mollitia ex molestias placeat vel occaecati ratione voluptate exercitationem accusantium pariatur tempora beatae adipisci.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9791688092555,,,Nobis dolor.,이도윤,주식회사 유니온바이오,2018-08-28,102,국내도서>소설/시/희곡>한국소설,10000,8695,https://example.com/covers/9791688092555.jpg,Assumenda at soluta tenetur dicta temporibus necessitatibus voluptatibus occaecati architecto at adipisci temporibus veniam.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799130981075,,,Accusamus quasi ipsa eveniet veritatis.,서현지,(유) 시너지한강그룹,2023-03-01,106,국내도서>아동>어린이,27000,23497,https://example.com/covers/9799130981075.jpg,Omnis tempora voluptatem in dolor odio fugit vitae autem at dolores.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799457727851,,,Libero quia numquam dignissimos.,박민서,(유) 인포자동차,2019-03-09,106,국내도서>경제경영>경영전략,16000,15123,https://example.com/covers/9799457727851.jpg,Laudantium illum cumque velit quidem quibusdam commodi itaque.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9795064207687,,,Hic voluptates magni sed.,이순자,유한회사 나루,2024-12-04,106,국내도서>인문학>철학,36000,30493,https://example.com/covers/9795064207687.jpg,Eius asperiores unde sunt sunt illum molestias magni sapiente.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9797776755562,,,Eos iusto aspernatur cum.,김건우,(주) 윈드백제테크,2023-07-28,102,국내도서>자기계발,13000,10982,https://example.com/covers/9797776755562.jpg,Laboriosam error corporis doloremque sint repellat esse esse in qui fugiat corrupti beatae assumenda ratione.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
9799578654364,,,Sapiente non.,김선영,(주) 신라시스템,2020-03-29,106,국내도서>과학>자연과학,13500,11597,https://example.com/covers/9799578654364.jpg,Odit at commodi perferendis nostrum quo molestias aspernatur corporis dolorum similique.,true,NONE,,,,,,ALADIN,2026-05-01T18:01:35+09:00,2026-05-01T18:01:35+09:00
