isbn13,store_id,base_demand,conf_low,conf_high
9791191590371,4,0.67,0.5,0.84
9791191590371,5,0.66,0.49,0.82
9791191590371,6,0.66,0.49,0.82
9791191590371,7,0.7,0.52,0.87
9791191590371,8,0.7,0.52,0.87
9791191590371,9,0.67,0.5,0.84
9791191590371,10,0.14,0.11,0.18
9791191590371,11,0.66,0.49,0.82
9791191590371,12,0.66,0.49,0.82
9791191590371,13,0.76,0.57,0.95
9791191590371,14,0.76,0.57,0.95
9791191590371,15,4.81,3.61,6.02
9791191590371,16,4.29,3.22,5.36
9791191600704,1,0.7,0.52,0.87
9791191600704,2,0.7,0.52,0.87
9791191600704,3,0.67,0.5,0.84
9791191600704,4,0.29,0.21,0.36
9791191600704,5,0.66,0.49,0.82
9791191600704,6,0.66,0.49,0.82
9791191600704,7,0.7,0.52,0.87
9791191600704,8,0.7,0.52,0.87
9791191600704,9,0.67,0.5,0.84
9791191600704,10,0.67,0.5,0.84
9791191600704,11,0.29,0.21,0.36
9791191600704,12,0.66,0.49,0.82
9791191600704,13,0.76,0.57,0.95
9791191600704,14,0.76,0.57,0.95
9791191600704,15,4.43,3.32,5.54
9791191600704,16,4.44,3.33,5.55
9791191638325,1,0.7,0.52,0.87
9791191638325,2,0.7,0.52,0.87
9791191638325,3,0.67,0.5,0.84
9791191638325,4,0.67,0.5,0.84
9791191638325,5,0.66,0.49,0.82
9791191638325,6,0.66,0.49,0.82
9791191638325,7,0.7,0.52,0.87
9791191638325,8,0.7,0.52,0.87
9791191638325,9,0.67,0.5,0.84
9791191638325,10,0.67,0.5,0.84
9791191638325,11,0.66,0.49,0.82
9791191638325,12,0.66,0.49,0.82
9791191638325,13,0.76,0.57,0.95
9791191638325,14,0.76,0.57,0.95
9791191638325,15,4.81,3.61,6.02
9791191638325,16,4.81,3.61,6.02
9791191644227,1,0.7,0.52,0.87
9791191644227,2,0.7,0.52,0.87
9791191644227,3,0.67,0.5,0.84
9791191644227,4,0.67,0.5,0.84
9791191644227,5,0.66,0.49,0.82
9791191644227,6,0.43,0.32,0.54
9791191644227,7,0.7,0.52,0.87
9791191644227,8,0.7,0.52,0.87
9791191644227,9,0.67,0.5,0.84
9791191644227,10,0.67,0.5,0.84
9791191644227,11,0.66,0.49,0.82
9791191644227,12,0.66,0.49,0.82
9791191644227,13,0.76,0.57,0.95
9791191644227,14,0.76,0.57,0.95
9791191644227,15,4.58,3.44,5.73
9791191644227,16,4.81,3.61,6.02
9791191731712,1,0.7,0.52,0.87
9791191731712,2,0.7,0.52,0.87
9791191731712,3,0.67,0.5,0.84
9791191731712,4,0.67,0.5,0.84
9791191731712,5,0.66,0.49,0.82
9791191731712,6,0.66,0.49,0.82
9791191731712,7,0.7,0.52,0.87
9791191731712,8,0.7,0.52,0.87
9791191731712,9,0.67,0.5,0.84
9791191731712,10,0.67,0.5,0.84
9791191731712,11,0.66,0.49,0.82
9791191731712,12,0.66,0.49,0.82
9791191731712,13,0.76,0.57,0.95
9791191731712,14,0.76,0.57,0.95
9791191731712,15,4.81,3.61,6.02
9791191731712,16,4.81,3.61,6.02
9791191731859,1,0.7,0.52,0.87
9791191731859,2,0.7,0.52,0.87
9791191731859,3,0.67,0.5,0.84
9791191731859,4,0.67,0.5,0.84
9791191731859,5,0.66,0.49,0.82
9791191731859,6,0.66,0.49,0.82
9791191731859,7,0.7,0.52,0.87
9791191731859,8,0.7,0.52,0.87
9791191731859,9,0.67,0.5,0.84
9791191731859,10,0.67,0.5,0.84
9791191731859,11,0.66,0.49,0.82
9791191731859,12,0.66,0.49,0.82
9791191731859,13,0.76,0.57,0.95
9791191731859,14,0.76,0.57,0.95
9791191731859,15,4.81,3.61,6.02
9791191731859,16,4.81,3.61,6.02
9791191824551,1,0.7,0.52,0.87
9791191824551,2,0.7,0.52,0.87
9791191824551,3,0.67,0.5,0.84
9791191824551,4,0.67,0.5,0.84
9791191824551,5,0.66,0.49,0.82
9791191824551,6,0.66,0.49,0.82
9791191824551,7,0.7,0.52,0.87
9791191824551,8,0.7,0.52,0.87
9791191824551,9,0.67,0.5,0.84
9791191824551,10,0.67,0.5,0.84
9791191824551,11,0.66,0.49,0.82
9791191824551,12,0.66,0.49,0.82
9791191824551,13,0.76,0.57,0.95
9791191824551,14,0.76,0.57,0.95
9791191824551,15,4.81,3.61,6.02
9791191824551,16,4.81,3.61,6.02
9791191848380,1,0.7,0.52,0.87
9791191848380,2,0.7,0.52,0.87
9791191848380,3,0.67,0.5,0.84
9791191848380,4,0.67,0.5,0.84
9791191848380,5,0.66,0.49,0.82
9791191848380,6,0.66,0.49,0.82
9791191848380,7,0.7,0.52,0.87
9791191848380,8,0.7,0.52,0.87
9791191848380,9,0.67,0.5,0.84
9791191848380,10,0.67,0.5,0.84
9791191848380,11,0.66,0.49,0.82
9791191848380,12,0.66,0.49,0.82
9791191848380,13,0.76,0.57,0.95
9791191848380,14,0.76,0.57,0.95
9791191848380,15,4.81,3.61,6.02
9791191848380,16,4.81,3.61,6.02
9791191861464,1,0.7,0.52,0.87
9791191861464,2,0.7,0.52,0.87
9791191861464,3,0.67,0.5,0.84
9791191861464,4,0.67,0.5,0.84
9791191861464,5,0.66,0.49,0.82
9791191861464,6,0.66,0.49,0.82
9791191861464,7,0.7,0.52,0.87
9791191861464,8,0.7,0.52,0.87
9791191861464,9,0.67,0.5,0.84
9791191861464,10,0.67,0.5,0.84
9791191861464,11,0.29,0.21,0.36
9791191861464,12,0.66,0.49,0.82
9791191861464,13,0.76,0.57,0.95
9791191861464,14,0.76,0.57,0.95
9791191861464,15,4.81,3.61,6.02
9791191861464,16,4.44,3.33,5.55
9791191864632,1,0.7,0.52,0.87
9791191864632,2,0.7,0.52,0.87
9791191864632,3,0.67,0.5,0.84
9791191864632,4,0.67,0.5,0.84
9791191864632,5,0.66,0.49,0.82
9791191864632,6,0.66,0.49,0.82
9791191864632,7,0.7,0.52,0.87
9791191864632,8,0.7,0.52,0.87
9791191864632,9,0.67,0.5,0.84
9791191864632,10,0.67,0.5,0.84
9791191864632,11,0.66,0.49,0.82
9791191864632,12,0.66,0.49,0.82
9791191864632,13,0.76,0.57,0.95
9791191864632,14,0.76,0.57,0.95
9791191864632,15,4.81,3.61,6.02
9791191864632,16,4.81,3.61,6.02
9791191864649,1,0.7,0.52,0.87
9791191864649,2,0.7,0.52,0.87
9791191864649,3,0.67,0.5,0.84
9791191864649,4,0.67,0.5,0.84
9791191864649,5,0.66,0.49,0.82
9791191864649,6,0.66,0.49,0.82
9791191864649,7,0.7,0.52,0.87
9791191864649,8,0.7,0.52,0.87
9791191864649,9,0.67,0.5,0.84
9791191864649,10,0.67,0.5,0.84
9791191864649,11,0.66,0.49,0.82
9791191864649,12,0.29,0.21,0.36
9791191864649,13,0.76,0.57,0.95
9791191864649,14,0.76,0.57,0.95
9791191864649,15,4.81,3.61,6.02
9791191864649,16,4.44,3.33,5.55
9791191998726,1,0.7,0.52,0.87
9791191998726,2,0.7,0.52,0.87
9791191998726,3,0.67,0.5,0.84
9791191998726,4,0.67,0.5,0.84
9791191998726,5,0.66,0.49,0.82
9791191998726,6,0.66,0.49,0.82
9791191998726,7,0.7,0.52,0.87
9791191998726,8,0.7,0.52,0.87
9791191998726,9,0.67,0.5,0.84
9791191998726,10,0.67,0.5,0.84
9791191998726,11,0.66,0.49,0.82
9791191998726,12,0.66,0.49,0.82
9791191998726,13,0.76,0.57,0.95
9791191998726,14,0.76,0.57,0.95
9791191998726,15,4.81,3.61,6.02
9791191998726,16,4.81,3.61,6.02
9791192023120,1,0.14,0.11,0.18
9791192023120,2,0.7,0.52,0.87
9791192023120,3,0.67,0.5,0.84
9791192023120,4,0.67,0.5,0.84
9791192023120,5,0.66,0.49,0.82
9791192023120,6,0.66,0.49,0.82
9791192023120,7,0.7,0.52,0.87
9791192023120,8,0.7,0.52,0.87
9791192023120,9,0.67,0.5,0.84
9791192023120,10,0.67,0.5,0.84
9791192023120,11,0.66,0.49,0.82
9791192023120,12,0.66,0.49,0.82
9791192023120,13,0.76,0.57,0.95
9791192023120,14,0.76,0.57,0.95
9791192023120,15,4.26,3.19,5.32
9791192023120,16,4.81,3.61,6.02
9791192307237,1,0.7,0.52,0.87
9791192307237,2,0.7,0.52,0.87
9791192307237,3,0.67,0.5,0.84
9791192307237,4,0.67,0.5,0.84
9791192307237,5,0.86,0.64,1.07
9791192307237,6,0.66,0.49,0.82
9791192307237,7,0.7,0.52,0.87
9791192307237,8,0.7,0.52,0.87
9791192307237,9,0.67,0.5,0.84
9791192307237,10,0.67,0.5,0.84
9791192307237,11,0.66,0.49,0.82
9791192307237,12,0.66,0.49,0.82
9791192307237,13,0.76,0.57,0.95
9791192307237,14,0.76,0.57,0.95
9791192307237,15,5.01,3.76,6.26
9791192307237,16,4.81,3.61,6.02
9791192372730,1,0.7,0.52,0.87
9791192372730,2,0.43,0.32,0.54
9791192372730,3,0.67,0.5,0.84
9791192372730,4,0.67,0.5,0.84
9791192372730,5,0.66,0.49,0.82
9791192372730,6,0.66,0.49,0.82
9791192372730,7,0.7,0.52,0.87
9791192372730,8,0.7,0.52,0.87
9791192372730,9,0.67,0.5,0.84
9791192372730,10,0.67,0.5,0.84
9791192372730,11,0.66,0.49,0.82
9791192372730,12,0.66,0.49,0.82
9791192372730,13,0.76,0.57,0.95
9791192372730,14,0.76,0.57,0.95
9791192372730,15,4.54,3.41,5.68
9791192372730,16,4.81,3.61,6.02
9791192549668,1,0.7,0.52,0.87
9791192549668,2,0.7,0.52,0.87
9791192549668,3,0.67,0.5,0.84
9791192549668,4,0.67,0.5,0.84
9791192549668,5,0.66,0.49,0.82
9791192549668,6,0.66,0.49,0.82
9791192549668,7,0.7,0.52,0.87
9791192549668,8,0.7,0.52,0.87
9791192549668,9,0.67,0.5,0.84
9791192549668,10,0.67,0.5,0.84
9791192549668,11,0.66,0.49,0.82
9791192549668,12,0.66,0.49,0.82
9791192549668,13,0.76,0.57,0.95
9791192549668,14,0.76,0.57,0.95
9791192549668,15,4.81,3.61,6.02
9791192549668,16,4.81,3.61,6.02
9791192554167,1,14.86,11.15,18.58
9791192554167,2,14.81,11.11,18.51
9791192554167,3,14.62,10.96,18.27
9791192554167,4,14.83,11.12,18.54
9791192554167,5,14.17,10.62,17.71
9791192554167,6,14.54,10.9,18.17
9791192554167,7,14.44,10.83,18.05
9791192554167,8,14.52,10.89,18.15
9791192554167,9,14.5,10.88,18.13
9791192554167,10,14.33,10.75,17.91
9791192554167,11,14.53,10.9,18.17
9791192554167,12,14.43,10.82,18.04
9791192554167,13,14.44,10.83,18.04
9791192554167,14,14.38,10.78,17.97
9791192554167,15,102.26,76.69,127.82
9791192554167,16,101.13,75.85,126.41
9791192559100,1,0.7,0.52,0.87
9791192559100,2,0.7,0.52,0.87
9791192559100,3,0.67,0.5,0.84
9791192559100,4,0.67,0.5,0.84
9791192559100,5,0.66,0.49,0.82
9791192559100,6,0.66,0.49,0.82
9791192559100,7,0.7,0.52,0.87
9791192559100,8,0.7,0.52,0.87
9791192559100,9,0.67,0.5,0.84
9791192559100,10,0.43,0.32,0.54
9791192559100,11,0.66,0.49,0.82
9791192559100,12,0.66,0.49,0.82
9791192559100,13,0.76,0.57,0.95
9791192559100,14,0.76,0.57,0.95
9791192559100,15,4.81,3.61,6.02
9791192559100,16,4.57,3.43,5.72
9791192624419,1,0.7,0.52,0.87
9791192624419,2,0.7,0.52,0.87
9791192624419,3,0.67,0.5,0.84
9791192624419,4,0.67,0.5,0.84
9791192624419,5,0.66,0.49,0.82
9791192624419,6,0.66,0.49,0.82
9791192624419,7,0.7,0.52,0.87
9791192624419,8,0.7,0.52,0.87
9791192624419,9,0.14,0.11,0.18
9791192624419,10,0.67,0.5,0.84
9791192624419,11,0.66,0.49,0.82
9791192624419,12,0.66,0.49,0.82
9791192624419,13,0.76,0.57,0.95
9791192624419,14,0.76,0.57,0.95
9791192624419,15,4.81,3.61,6.02
9791192624419,16,4.29,3.22,5.36
9791192667416,1,0.43,0.32,0.54
9791192667416,2,0.7,0.52,0.87
9791192667416,3,0.67,0.5,0.84
9791192667416,4,0.67,0.5,0.84
9791192667416,5,0.66,0.49,0.82
9791192667416,6,0.66,0.49,0.82
9791192667416,7,0.7,0.52,0.87
9791192667416,8,0.7,0.52,0.87
9791192667416,9,0.67,0.5,0.84
9791192667416,10,0.67,0.5,0.84
9791192667416,11,0.66,0.49,0.82
9791192667416,12,0.66,0.49,0.82
9791192667416,13,0.76,0.57,0.95
9791192667416,14,0.76,0.57,0.95
9791192667416,15,4.54,3.41,5.68
9791192667416,16,4.81,3.61,6.02
9791192706580,1,0.7,0.52,0.87
9791192706580,2,0.7,0.52,0.87
9791192706580,3,0.67,0.5,0.84
9791192706580,4,0.67,0.5,0.84
9791192706580,5,0.66,0.49,0.82
9791192706580,6,0.66,0.49,0.82
9791192706580,7,0.7,0.52,0.87
9791192706580,8,0.7,0.52,0.87
9791192706580,9,0.67,0.5,0.84
9791192706580,10,0.67,0.5,0.84
9791192706580,11,0.66,0.49,0.82
9791192706580,12,0.66,0.49,0.82
9791192706580,13,0.76,0.57,0.95
9791192706580,14,0.76,0.57,0.95
9791192706580,15,4.81,3.61,6.02
9791192706580,16,4.81,3.61,6.02
9791192745831,1,13.55,10.16,16.94
9791192745831,2,13.93,10.44,17.41
9791192745831,3,13.7,10.27,17.12
9791192745831,4,13.39,10.04,16.74
9791192745831,5,14.59,10.94,18.23
9791192745831,6,12.9,9.68,16.13
9791192745831,7,13.79,10.35,17.24
9791192745831,8,13.81,10.36,17.26
9791192745831,9,13.63,10.22,17.04
9791192745831,10,13.06,9.8,16.33
9791192745831,11,13.15,9.86,16.43
9791192745831,12,12.78,9.59,15.98
9791192745831,13,14.38,10.78,17.97
9791192745831,14,14.28,10.71,17.85
9791192745831,15,96.43,72.32,120.54
9791192745831,16,94.51,70.88,118.13
9791192745855,1,0.7,0.52,0.87
9791192745855,2,0.7,0.52,0.87
9791192745855,3,0.67,0.5,0.84
9791192745855,4,0.67,0.5,0.84
9791192745855,5,0.66,0.49,0.82
9791192745855,6,0.66,0.49,0.82
9791192745855,7,0.7,0.52,0.87
9791192745855,8,0.7,0.52,0.87
9791192745855,9,0.67,0.5,0.84
9791192745855,10,0.67,0.5,0.84
9791192745855,11,0.66,0.49,0.82
9791192745855,12,0.66,0.49,0.82
9791192745855,13,0.76,0.57,0.95
9791192745855,14,0.76,0.57,0.95
9791192745855,15,4.81,3.61,6.02
9791192745855,16,4.81,3.61,6.02
9791192745862,1,0.7,0.52,0.87
9791192745862,2,0.7,0.52,0.87
9791192745862,3,0.29,0.21,0.36
9791192745862,4,0.67,0.5,0.84
9791192745862,5,0.66,0.49,0.82
9791192745862,6,0.66,0.49,0.82
9791192745862,7,0.7,0.52,0.87
9791192745862,8,0.7,0.52,0.87
9791192745862,9,0.67,0.5,0.84
9791192745862,10,0.67,0.5,0.84
9791192745862,11,0.66,0.49,0.82
9791192745862,12,0.66,0.49,0.82
9791192745862,13,0.76,0.57,0.95
9791192745862,14,0.76,0.57,0.95
9791192745862,15,4.43,3.32,5.54
9791192745862,16,4.81,3.61,6.02
9791192745879,1,0.7,0.52,0.87
9791192745879,2,0.7,0.52,0.87
9791192745879,3,0.67,0.5,0.84
9791192745879,4,0.67,0.5,0.84
9791192745879,5,0.66,0.49,0.82
9791192745879,6,0.66,0.49,0.82
9791192745879,7,0.7,0.52,0.87
9791192745879,8,0.7,0.52,0.87
9791192745879,9,0.67,0.5,0.84
9791192745879,10,0.67,0.5,0.84
9791192745879,11,0.66,0.49,0.82
9791192745879,12,0.66,0.49,0.82
9791192745879,13,0.76,0.57,0.95
9791192745879,14,0.76,0.57,0.95
9791192745879,15,4.81,3.61,6.02
9791192745879,16,4.81,3.61,6.02
9791192753515,1,0.7,0.52,0.87
9791192753515,2,0.7,0.52,0.87
9791192753515,3,0.67,0.5,0.84
9791192753515,4,0.67,0.5,0.84
9791192753515,5,0.66,0.49,0.82
9791192753515,6,0.66,0.49,0.82
9791192753515,7,0.7,0.52,0.87
9791192753515,8,0.86,0.64,1.07
9791192753515,9,0.67,0.5,0.84
9791192753515,10,0.67,0.5,0.84
9791192753515,11,0.66,0.49,0.82
9791192753515,12,0.66,0.49,0.82
9791192753515,13,0.76,0.57,0.95
9791192753515,14,0.76,0.57,0.95
9791192753515,15,4.81,3.61,6.02
9791192753515,16,4.97,3.73,6.22
9791192756981,1,13.97,10.48,17.46
9791192756981,2,14.69,11.02,18.37
9791192756981,3,14.35,10.76,17.94
9791192756981,4,12.53,9.4,15.67
9791192756981,5,13.36,10.02,16.69
9791192756981,6,12.95,9.71,16.18
9791192756981,7,14.87,11.15,18.58
9791192756981,8,14.31,10.73,17.88
9791192756981,9,13.07,9.81,16.34
9791192756981,10,13.72,10.29,17.15
9791192756981,11,12.54,9.4,15.67
9791192756981,12,14.02,10.52,17.53
9791192756981,13,14.31,10.73,17.88
9791192756981,14,15.33,11.5,19.16
9791192756981,15,96.16,72.12,120.2
9791192756981,16,97.85,73.39,122.32
9791192884608,1,0.7,0.52,0.87
9791192884608,2,0.7,0.52,0.87
9791192884608,3,0.67,0.5,0.84
9791192884608,4,0.67,0.5,0.84
9791192884608,5,0.66,0.49,0.82
9791192884608,6,0.66,0.49,0.82
9791192884608,7,0.7,0.52,0.87
9791192884608,8,0.7,0.52,0.87
9791192884608,9,0.67,0.5,0.84
9791192884608,10,0.67,0.5,0.84
9791192884608,11,0.66,0.49,0.82
9791192884608,12,0.66,0.49,0.82
9791192884608,13,0.76,0.57,0.95
9791192884608,14,0.76,0.57,0.95
9791192884608,15,4.81,3.61,6.02
9791192884608,16,4.81,3.61,6.02
9791193003954,1,0.7,0.52,0.87
9791193003954,2,0.7,0.52,0.87
9791193003954,3,0.67,0.5,0.84
9791193003954,4,0.67,0.5,0.84
9791193003954,5,0.66,0.49,0.82
9791193003954,6,0.66,0.49,0.82
9791193003954,7,0.7,0.52,0.87
9791193003954,8,0.7,0.52,0.87
9791193003954,9,0.67,0.5,0.84
9791193003954,10,0.67,0.5,0.84
9791193003954,11,0.66,0.49,0.82
9791193003954,12,0.66,0.49,0.82
9791193003954,13,0.76,0.57,0.95
9791193003954,14,0.83,0.63,1.04
9791193003954,15,4.81,3.61,6.02
9791193003954,16,4.89,3.67,6.11
9791193027615,1,0.7,0.52,0.87
9791193027615,2,0.7,0.52,0.87
9791193027615,3,0.67,0.5,0.84
9791193027615,4,0.67,0.5,0.84
9791193027615,5,0.43,0.32,0.54
9791193027615,6,0.66,0.49,0.82
9791193027615,7,0.7,0.52,0.87
9791193027615,8,0.7,0.52,0.87
9791193027615,9,0.67,0.5,0.84
9791193027615,10,0.67,0.5,0.84
9791193027615,11,0.66,0.49,0.82
9791193027615,12,0.66,0.49,0.82
9791193027615,13,0.76,0.57,0.95
9791193027615,14,0.76,0.57,0.95
9791193027615,15,4.58,3.44,5.73
9791193027615,16,4.81,3.61,6.02
9791193059715,1,0.7,0.52,0.87
9791193059715,2,0.7,0.52,0.87
9791193059715,3,0.67,0.5,0.84
9791193059715,4,0.67,0.5,0.84
9791193059715,5,0.14,0.11,0.18
9791193059715,6,0.66,0.49,0.82
9791193059715,7,0.7,0.52,0.87
9791193059715,8,0.7,0.52,0.87
9791193059715,9,0.67,0.5,0.84
9791193059715,10,0.67,0.5,0.84
9791193059715,11,0.66,0.49,0.82
9791193059715,12,0.57,0.43,0.71
9791193059715,13,0.76,0.57,0.95
9791193059715,14,0.76,0.57,0.95
9791193059715,15,4.3,3.22,5.37
9791193059715,16,4.73,3.54,5.91
9791193153710,1,0.7,0.52,0.87
9791193153710,2,0.7,0.52,0.87
9791193153710,3,0.67,0.5,0.84
9791193153710,4,0.67,0.5,0.84
9791193153710,5,0.66,0.49,0.82
9791193153710,6,0.66,0.49,0.82
9791193153710,7,0.7,0.52,0.87
9791193153710,8,0.7,0.52,0.87
9791193153710,9,0.67,0.5,0.84
9791193153710,10,0.67,0.5,0.84
9791193153710,11,0.66,0.49,0.82
9791193153710,12,0.66,0.49,0.82
9791193153710,13,0.76,0.57,0.95
9791193153710,14,0.76,0.57,0.95
9791193153710,15,4.81,3.61,6.02
9791193153710,16,4.81,3.61,6.02
9791193154588,1,0.7,0.52,0.87
9791193154588,2,0.7,0.52,0.87
9791193154588,3,0.43,0.32,0.54
9791193154588,4,0.67,0.5,0.84
9791193154588,5,0.66,0.49,0.82
9791193154588,6,0.66,0.49,0.82
9791193154588,7,0.7,0.52,0.87
9791193154588,8,0.7,0.52,0.87
9791193154588,9,0.67,0.5,0.84
9791193154588,10,0.67,0.5,0.84
9791193154588,11,0.66,0.49,0.82
9791193154588,12,0.66,0.49,0.82
9791193154588,13,0.76,0.57,0.95
9791193154588,14,0.76,0.57,0.95
9791193154588,15,4.57,3.43,5.72
9791193154588,16,4.81,3.61,6.02
9791193200735,1,0.7,0.52,0.87
9791193200735,2,0.7,0.52,0.87
9791193200735,3,0.67,0.5,0.84
9791193200735,4,0.67,0.5,0.84
9791193200735,5,0.66,0.49,0.82
9791193200735,6,0.43,0.32,0.54
9791193200735,7,0.7,0.52,0.87
9791193200735,8,0.7,0.52,0.87
9791193200735,9,0.67,0.5,0.84
9791193200735,10,0.67,0.5,0.84
9791193200735,11,0.66,0.49,0.82
9791193200735,12,0.66,0.49,0.82
9791193200735,13,0.76,0.57,0.95
9791193200735,14,0.76,0.57,0.95
9791193200735,15,4.58,3.44,5.73
9791193200735,16,4.81,3.61,6.02
9791193200810,1,0.7,0.52,0.87
9791193200810,2,0.7,0.52,0.87
9791193200810,3,0.67,0.5,0.84
9791193200810,4,0.67,0.5,0.84
9791193200810,5,0.66,0.49,0.82
9791193200810,6,0.66,0.49,0.82
9791193200810,7,0.7,0.52,0.87
9791193200810,8,0.7,0.52,0.87
9791193200810,9,0.71,0.54,0.89
9791193200810,10,0.67,0.5,0.84
9791193200810,11,0.66,0.49,0.82
9791193200810,12,0.66,0.49,0.82
9791193200810,13,0.76,0.57,0.95
9791193200810,14,0.76,0.57,0.95
9791193200810,15,4.81,3.61,6.02
9791193200810,16,4.86,3.64,6.07
9791193205907,1,0.7,0.52,0.87
9791193205907,2,0.7,0.52,0.87
9791193205907,3,0.67,0.5,0.84
9791193205907,4,0.67,0.5,0.84
9791193205907,5,0.66,0.49,0.82
9791193205907,6,0.66,0.49,0.82
9791193205907,7,0.7,0.52,0.87
9791193205907,8,0.7,0.52,0.87
9791193205907,9,0.67,0.5,0.84
9791193205907,10,0.67,0.5,0.84
9791193205907,11,0.66,0.49,0.82
9791193205907,12,0.66,0.49,0.82
9791193205907,13,0.76,0.57,0.95
9791193205907,14,0.76,0.57,0.95
9791193205907,15,4.81,3.61,6.02
9791193205907,16,4.81,3.61,6.02
9791193262757,1,0.7,0.52,0.87
9791193262757,2,0.7,0.52,0.87
9791193262757,3,0.67,0.5,0.84
9791193262757,4,0.67,0.5,0.84
9791193262757,5,0.66,0.49,0.82
9791193262757,6,0.66,0.49,0.82
9791193262757,7,0.7,0.52,0.87
9791193262757,8,0.7,0.52,0.87
9791193262757,9,0.67,0.5,0.84
9791193262757,10,0.67,0.5,0.84
9791193262757,11,0.66,0.49,0.82
9791193262757,12,0.66,0.49,0.82
9791193262757,13,0.81,0.61,1.02
9791193262757,14,0.76,0.57,0.95
9791193262757,15,4.87,3.65,6.09
9791193262757,16,4.81,3.61,6.02
9791193262962,1,0.7,0.52,0.87
9791193262962,2,0.7,0.52,0.87
9791193262962,3,0.67,0.5,0.84
9791193262962,4,0.29,0.21,0.36
9791193262962,5,0.66,0.49,0.82
9791193262962,6,0.66,0.49,0.82
9791193262962,7,0.7,0.52,0.87
9791193262962,8,0.7,0.52,0.87
9791193262962,9,0.67,0.5,0.84
9791193262962,10,0.67,0.5,0.84
9791193262962,11,0.57,0.43,0.71
9791193262962,12,0.66,0.49,0.82
9791193262962,13,0.76,0.57,0.95
9791193262962,14,0.76,0.57,0.95
9791193262962,15,4.43,3.32,5.54
9791193262962,16,4.73,3.54,5.91
9791193282533,1,14.61,10.96,18.26
9791193282533,2,14.49,10.87,18.11
9791193282533,3,14.61,10.96,18.26
9791193282533,4,14.6,10.95,18.25
9791193282533,5,14.41,10.81,18.01
9791193282533,6,14.62,10.97,18.28
9791193282533,7,14.95,11.21,18.68
9791193282533,8,15.09,11.32,18.87
9791193282533,9,14.41,10.81,18.01
9791193282533,10,14.45,10.83,18.06
9791193282533,11,14.37,10.78,17.97
9791193282533,12,14.54,10.9,18.17
9791193282533,13,14.27,10.7,17.83
9791193282533,14,14.3,10.73,17.88
9791193282533,15,101.61,76.21,127.02
9791193282533,16,102.11,76.58,127.63
9791193282724,1,0.7,0.52,0.87
9791193282724,2,0.7,0.52,0.87
9791193282724,3,0.67,0.5,0.84
9791193282724,4,0.67,0.5,0.84
9791193282724,5,0.66,0.49,0.82
9791193282724,6,0.66,0.49,0.82
9791193282724,7,0.7,0.52,0.87
9791193282724,8,0.7,0.52,0.87
9791193282724,9,0.67,0.5,0.84
9791193282724,10,0.67,0.5,0.84
9791193282724,11,0.66,0.49,0.82
9791193282724,12,0.66,0.49,0.82
9791193282724,13,0.76,0.57,0.95
9791193282724,14,0.76,0.57,0.95
9791193282724,15,4.81,3.61,6.02
9791193282724,16,4.81,3.61,6.02
9791193282762,1,0.7,0.52,0.87
9791193282762,2,0.7,0.52,0.87
9791193282762,3,0.29,0.21,0.36
9791193282762,4,0.67,0.5,0.84
9791193282762,5,0.66,0.49,0.82
9791193282762,6,0.66,0.49,0.82
9791193282762,7,0.7,0.52,0.87
9791193282762,8,0.14,0.11,0.18
9791193282762,9,0.67,0.5,0.84
9791193282762,10,0.67,0.5,0.84
9791193282762,11,0.66,0.49,0.82
9791193282762,12,0.66,0.49,0.82
9791193282762,13,0.76,0.57,0.95
9791193282762,14,0.76,0.57,0.95
9791193282762,15,4.43,3.32,5.54
9791193282762,16,4.26,3.19,5.32
9791193378755,1,0.7,0.52,0.87
9791193378755,2,0.7,0.52,0.87
9791193378755,3,0.67,0.5,0.84
9791193378755,4,0.67,0.5,0.84
9791193378755,5,0.66,0.49,0.82
9791193378755,6,0.66,0.49,0.82
9791193378755,7,0.7,0.52,0.87
9791193378755,8,0.7,0.52,0.87
9791193378755,9,0.67,0.5,0.84
9791193378755,10,0.67,0.5,0.84
9791193378755,11,0.66,0.49,0.82
9791193378755,12,0.66,0.49,0.82
9791193378755,13,0.76,0.57,0.95
9791193378755,14,0.76,0.57,0.95
9791193378755,15,4.81,3.61,6.02
9791193378755,16,4.81,3.61,6.02
9791193388297,1,0.7,0.52,0.87
9791193388297,2,0.7,0.52,0.87
9791193388297,3,0.67,0.5,0.84
9791193388297,4,0.67,0.5,0.84
9791193388297,5,0.66,0.49,0.82
9791193388297,6,0.66,0.49,0.82
9791193388297,7,0.7,0.52,0.87
9791193388297,8,0.7,0.52,0.87
9791193388297,9,0.67,0.5,0.84
9791193388297,10,0.67,0.5,0.84
9791193388297,11,0.66,0.49,0.82
9791193388297,12,0.66,0.49,0.82
9791193388297,13,0.76,0.57,0.95
9791193388297,14,0.76,0.57,0.95
9791193388297,15,4.81,3.61,6.02
9791193388297,16,4.81,3.61,6.02
9791193401583,1,0.7,0.52,0.87
9791193401583,2,0.7,0.52,0.87
9791193401583,3,0.67,0.5,0.84
9791193401583,4,0.67,0.5,0.84
9791193401583,5,0.66,0.49,0.82
9791193401583,6,0.29,0.21,0.36
9791193401583,7,0.7,0.52,0.87
9791193401583,8,0.7,0.52,0.87
9791193401583,9,0.67,0.5,0.84
9791193401583,10,0.67,0.5,0.84
9791193401583,11,0.66,0.49,0.82
9791193401583,12,0.66,0.49,0.82
9791193401583,13,0.76,0.57,0.95
